satisfaction_level,last_evaluation,number_of_projects,average_monthly_hours,years_with_company,involved_in_accident,left_company,promoted_last_5_years,department,salary_level
16.0,94.0,3,178,4,0,0,0,hr,medium
69.0,98.0,3,168,2,0,0,0,RandD,medium
85.0,90.0,5,247,2,0,0,0,technical,medium
53.0,90.0,3,210,3,0,0,0,sales,medium
10.0,87.0,6,250,4,0,1,0,sales,low
37.0,45.0,2,131,3,0,1,0,sales,low
31.0,62.0,2,139,3,0,0,0,technical,medium
71.0,96.0,3,201,3,0,0,0,RandD,low
38.0,52.0,2,154,3,0,1,0,sales,medium
89.0,89.0,4,265,2,0,0,0,sales,medium
61.0,68.0,3,254,2,0,0,0,accounting,low
55.00000000000001,51.0,3,190,3,0,0,0,support,low
45.0,47.0,2,160,3,0,1,0,sales,low
82.0,92.0,5,225,5,0,1,0,sales,low
50.0,92.0,4,266,7,0,0,0,product_mng,medium
61.0,61.0,4,246,2,0,0,0,accounting,low
96.0,68.0,3,206,3,0,0,0,sales,medium
91.0,75.0,4,159,3,1,0,0,support,low
99.0,97.0,4,208,3,0,0,0,management,medium
65.0,82.0,4,196,2,0,0,0,IT,low
9.0,91.0,6,243,4,0,1,0,product_mng,high
76.0,37.0,3,127,4,0,0,0,sales,medium
26.0,70.0,3,238,6,0,0,0,support,medium
85.0,83.0,4,219,3,0,0,0,technical,low
70.0,95.0,5,234,6,1,0,0,sales,medium
30.0,47.0,4,176,2,0,0,0,sales,low
80.0,75.0,4,224,3,0,0,1,sales,medium
14.000000000000002,61.0,6,291,5,0,1,0,hr,medium
100.0,89.0,3,230,3,1,0,0,technical,low
76.0,52.0,4,259,2,0,0,0,sales,low
72.0,85.0,4,142,3,0,0,0,sales,medium
11.0,95.0,6,285,4,0,1,0,technical,low
51.0,59.0,4,169,3,0,0,0,technical,low
51.0,88.0,5,230,4,0,0,0,technical,medium
76.0,88.0,4,206,4,0,1,0,hr,medium
37.0,53.0,2,126,3,0,1,0,sales,low
51.0,74.0,3,271,4,0,0,0,RandD,medium
73.0,68.0,3,121,5,0,0,0,RandD,low
77.0,100.0,5,229,5,0,1,0,management,low
84.0,83.0,4,227,5,0,1,0,accounting,low
99.0,90.0,4,175,3,1,0,0,sales,high
74.0,66.0,3,254,2,0,0,0,support,medium
57.99999999999999,75.0,4,255,3,0,0,0,sales,medium
53.0,99.0,3,223,10,0,0,0,marketing,low
37.0,46.0,2,155,3,0,1,0,marketing,medium
73.0,90.0,5,184,3,0,0,0,IT,low
11.0,84.0,6,251,4,0,1,0,technical,medium
50.0,100.0,4,258,3,0,0,0,sales,medium
89.0,99.0,4,258,3,1,0,0,technical,medium
84.0,100.0,5,218,5,0,1,0,technical,medium
77.0,98.0,3,286,6,0,0,0,management,high
47.0,71.0,2,241,4,0,0,0,sales,low
67.0,70.0,3,149,3,0,0,0,support,low
90.0,99.0,4,190,2,0,0,0,sales,low
41.0,40.0,2,194,2,0,0,0,sales,low
87.0,92.0,3,141,2,0,0,0,support,medium
96.0,90.0,4,164,4,0,0,0,IT,low
22.0,91.0,6,222,8,0,0,0,technical,low
50.0,89.0,3,187,4,1,0,0,sales,medium
98.0,44.0,4,154,6,1,0,0,sales,medium
56.99999999999999,67.0,3,138,6,1,0,0,IT,medium
66.0,61.0,3,260,3,0,0,0,IT,low
14.000000000000002,66.0,5,281,4,1,0,0,accounting,medium
66.0,48.0,4,229,4,0,0,0,sales,medium
70.0,56.99999999999999,3,179,2,0,0,0,support,low
14.000000000000002,57.99999999999999,6,205,3,0,0,0,hr,low
45.0,49.0,2,149,3,0,1,0,product_mng,high
98.0,67.0,4,209,6,0,0,0,marketing,low
82.0,79.0,3,176,3,0,0,0,technical,low
40.0,49.0,2,135,3,0,1,0,sales,low
93.0,84.0,3,237,4,1,0,0,sales,low
37.0,46.0,2,158,3,0,1,0,hr,low
51.0,63.0,5,260,2,0,0,0,product_mng,high
73.0,93.0,5,167,3,0,0,0,hr,low
75.0,93.0,5,229,5,0,1,0,sales,low
90.0,95.0,3,133,4,0,0,0,technical,medium
81.0,51.0,3,273,2,1,0,0,support,low
51.0,52.0,5,261,3,1,0,0,RandD,low
67.0,55.00000000000001,4,256,6,0,0,0,hr,low
45.0,69.0,5,193,3,0,0,0,sales,low
88.0,86.0,5,258,5,0,1,0,support,low
91.0,88.0,3,189,2,0,0,0,support,medium
56.00000000000001,67.0,5,165,3,1,0,0,management,medium
82.0,55.00000000000001,3,207,2,0,0,0,marketing,high
82.0,91.0,5,232,5,0,1,0,technical,low
73.0,88.0,5,134,2,1,0,0,support,low
51.0,57.99999999999999,4,169,2,0,0,0,sales,low
71.0,96.0,3,132,2,0,0,0,support,medium
57.99999999999999,84.0,5,228,3,0,0,0,product_mng,medium
43.0,51.0,2,141,3,0,1,0,sales,low
69.0,72.0,2,190,2,0,0,0,technical,medium
82.0,97.0,5,263,5,0,1,0,technical,medium
79.0,55.00000000000001,5,242,2,0,0,0,support,low
51.0,87.0,2,130,4,0,0,0,sales,medium
64.0,60.0,3,265,4,0,0,0,sales,low
44.0,53.0,2,149,3,0,1,0,sales,low
78.0,66.0,3,164,3,0,1,0,sales,low
77.0,52.0,4,241,3,0,0,0,product_mng,medium
54.0,93.0,4,184,2,1,0,0,marketing,medium
80.0,80.0,3,175,2,0,0,0,RandD,medium
84.0,93.0,5,236,5,0,1,0,support,medium
19.0,63.0,6,241,6,0,0,0,sales,high
94.0,88.0,4,262,2,0,0,0,sales,medium
57.99999999999999,49.0,3,167,3,0,0,0,IT,medium
70.0,55.00000000000001,4,256,4,0,0,0,hr,medium
74.0,57.99999999999999,3,220,2,0,0,0,hr,high
54.0,70.0,3,213,2,0,0,0,marketing,low
19.0,59.0,7,192,3,0,1,0,sales,low
37.0,46.0,2,140,3,0,1,0,support,low
11.0,83.0,6,244,4,0,1,0,hr,medium
49.0,56.00000000000001,3,221,3,1,0,0,IT,low
16.0,98.0,3,232,5,0,0,0,sales,medium
81.0,80.0,5,132,2,1,0,0,management,high
44.0,45.0,2,156,3,0,1,0,hr,medium
71.0,62.0,3,258,2,0,0,0,technical,medium
29.0,56.00000000000001,5,231,6,0,0,0,RandD,medium
64.0,55.00000000000001,3,246,2,0,0,1,marketing,high
46.0,56.99999999999999,2,139,3,0,1,0,sales,low
49.0,87.0,3,212,2,0,0,0,product_mng,medium
80.0,60.0,3,212,3,0,0,0,sales,high
42.0,53.0,2,142,3,0,1,0,sales,low
22.0,61.0,3,148,5,0,0,0,sales,medium
71.0,99.0,4,238,4,1,0,0,sales,high
96.0,86.0,4,268,3,0,0,0,accounting,low
65.0,95.0,4,153,2,0,0,0,marketing,low
99.0,92.0,4,212,3,0,0,0,support,low
37.0,47.0,2,138,3,1,1,0,accounting,medium
11.0,94.0,6,286,4,0,1,0,IT,medium
73.0,84.0,5,251,6,0,1,0,sales,medium
54.0,61.0,4,151,4,1,0,0,support,medium
77.0,43.0,4,265,6,0,0,0,support,high
33.0,88.0,6,219,5,0,1,0,support,low
75.0,76.0,3,269,2,1,0,0,technical,medium
86.0,95.0,4,241,5,0,1,0,accounting,low
20.0,68.0,5,167,7,0,0,0,marketing,medium
14.000000000000002,62.0,4,158,4,1,1,0,technical,low
62.0,67.0,2,153,3,0,0,0,marketing,low
23.0,70.0,3,123,5,0,0,0,sales,medium
89.0,91.0,4,190,2,0,0,0,product_mng,medium
69.0,90.0,5,231,2,1,0,0,support,low
76.0,93.0,4,187,4,0,0,0,marketing,low
79.0,98.0,3,217,3,0,0,0,sales,low
69.0,97.0,4,233,3,0,0,0,IT,low
56.99999999999999,59.0,4,158,3,0,0,0,marketing,medium
92.0,97.0,4,201,2,0,0,0,sales,medium
84.0,64.0,4,267,4,0,0,0,sales,low
42.0,56.99999999999999,2,147,3,1,1,0,management,low
92.0,93.0,5,240,5,0,1,0,sales,low
95.0,78.0,2,148,2,0,0,0,IT,low
81.0,100.0,5,235,5,0,1,0,accounting,low
99.0,90.0,4,177,3,0,0,0,RandD,low
48.0,94.0,3,185,2,1,0,0,IT,medium
10.0,93.0,6,289,4,1,1,0,support,low
92.0,59.0,4,190,5,0,0,0,technical,high
49.0,80.0,3,227,4,1,0,0,technical,low
89.0,95.0,4,141,3,0,0,0,accounting,low
40.0,62.0,3,283,5,0,0,0,technical,low
73.0,48.0,3,211,7,0,0,0,sales,medium
87.0,82.0,4,251,3,0,0,0,sales,high
49.0,88.0,4,240,8,0,0,0,product_mng,medium
68.0,97.0,5,207,4,1,0,0,RandD,low
91.0,48.0,3,224,3,0,0,0,technical,medium
64.0,73.0,4,184,3,0,0,0,sales,medium
79.0,96.0,4,180,3,0,0,0,technical,low
100.0,88.0,6,201,4,0,0,0,technical,low
75.0,79.0,4,145,3,0,0,0,technical,medium
90.0,66.0,3,231,3,0,0,0,hr,medium
76.0,87.0,5,262,5,0,1,0,support,low
45.0,54.0,2,184,2,0,0,0,IT,low
40.0,47.0,5,173,5,0,0,0,technical,medium
54.0,90.0,3,206,3,0,0,0,technical,medium
95.0,53.0,4,162,3,0,0,0,sales,medium
98.0,44.0,4,154,6,1,0,0,sales,medium
30.0,66.0,4,119,3,0,0,0,technical,low
96.0,93.0,4,260,3,0,0,0,support,medium
46.0,54.0,2,143,3,0,1,0,sales,medium
48.0,67.0,3,183,2,0,0,0,technical,low
48.0,72.0,3,143,4,0,0,0,sales,medium
11.0,87.0,6,306,4,0,1,0,IT,low
79.0,59.0,4,187,2,0,0,0,management,low
74.0,78.0,4,194,8,0,0,0,sales,medium
94.0,57.99999999999999,5,190,3,1,0,0,support,high
84.0,68.0,4,179,3,0,0,0,technical,high
96.0,54.0,3,198,3,0,0,0,support,low
72.0,82.0,5,269,5,0,1,0,technical,low
10.0,90.0,7,281,4,0,1,0,sales,low
55.00000000000001,40.0,3,158,3,0,0,0,hr,low
82.0,51.0,3,234,3,0,0,0,sales,low
21.0,42.0,4,269,4,1,0,0,RandD,medium
10.0,94.0,6,287,4,0,1,0,technical,medium
84.0,78.0,4,263,3,0,0,0,IT,low
52.0,63.0,4,232,3,0,0,0,accounting,low
64.0,95.0,3,98,3,0,0,0,IT,medium
88.0,62.0,4,138,3,0,0,0,technical,medium
86.0,72.0,4,178,2,0,0,0,hr,high
75.0,83.0,4,133,4,0,0,0,hr,high
70.0,47.0,2,238,3,0,0,0,technical,low
43.0,46.0,2,156,3,0,1,0,technical,low
88.0,72.0,4,249,3,1,0,0,RandD,medium
78.0,51.0,3,172,3,0,0,0,technical,medium
87.0,59.0,5,154,3,0,0,0,support,low
54.0,95.0,4,149,3,0,0,0,support,low
41.0,67.0,6,221,10,0,0,0,marketing,medium
56.00000000000001,62.0,3,154,2,0,0,0,sales,low
28.000000000000004,89.0,4,97,6,0,0,0,management,low
49.0,48.0,2,186,2,0,0,0,IT,medium
63.0,54.0,3,145,2,1,0,0,technical,low
70.0,92.0,3,162,3,1,0,0,sales,low
84.0,45.0,3,263,2,0,0,0,RandD,low
51.0,96.0,4,204,3,1,0,0,sales,medium
51.0,64.0,3,203,3,0,0,0,sales,low
72.0,82.0,4,231,3,0,0,0,IT,low
97.0,65.0,3,181,3,0,0,0,sales,low
17.0,93.0,6,192,4,0,0,0,technical,low
47.0,76.0,6,174,10,0,0,0,IT,medium
22.0,64.0,3,193,2,0,0,0,technical,low
75.0,75.0,5,133,2,0,0,0,sales,low
80.0,100.0,5,260,5,0,1,0,hr,low
66.0,95.0,5,192,7,0,0,0,sales,medium
15.0,52.0,4,207,4,0,0,0,product_mng,medium
98.0,91.0,3,165,2,1,0,0,hr,medium
78.0,98.0,4,207,2,1,0,0,technical,medium
89.0,75.0,3,134,3,0,0,0,hr,low
94.0,88.0,3,270,3,0,0,0,sales,medium
85.0,88.0,5,236,4,0,0,0,technical,medium
84.0,73.0,3,181,3,1,0,0,sales,medium
77.0,83.0,5,216,4,0,0,0,IT,medium
16.0,61.0,4,171,6,0,0,0,IT,medium
92.0,99.0,5,236,4,0,0,0,sales,medium
94.0,84.0,4,220,3,0,0,0,support,low
60.0,64.0,2,137,5,0,0,0,sales,medium
84.0,84.0,3,150,4,0,0,0,sales,medium
52.0,59.0,5,150,2,0,0,0,sales,low
91.0,78.0,4,153,3,0,0,0,RandD,medium
72.0,79.0,3,221,3,0,0,0,product_mng,high
9.0,92.0,6,261,4,0,1,0,IT,medium
77.0,63.0,4,236,7,0,0,0,IT,medium
57.99999999999999,54.0,4,199,2,0,0,0,sales,low
97.0,81.0,3,145,3,0,0,0,support,low
95.0,65.0,3,183,3,0,0,0,support,medium
87.0,74.0,4,265,4,0,0,0,marketing,medium
76.0,99.0,3,133,4,0,0,0,sales,low
90.0,50.0,4,139,2,0,0,0,accounting,low
40.0,47.0,2,146,3,0,1,0,sales,medium
11.0,93.0,7,296,4,0,1,0,RandD,low
48.0,62.0,3,200,3,1,0,0,RandD,medium
38.0,45.0,2,132,3,0,1,0,sales,medium
98.0,72.0,3,262,4,0,0,0,hr,low
36.0,51.0,2,155,3,0,1,0,IT,low
86.0,95.0,4,149,3,0,0,1,sales,medium
61.0,50.0,4,271,3,1,0,0,sales,medium
84.0,88.0,3,194,3,0,0,0,RandD,low
73.0,86.0,4,179,3,0,0,0,technical,medium
40.0,46.0,2,143,3,0,1,0,technical,high
84.0,74.0,3,182,4,0,1,0,technical,low
85.0,90.0,3,245,3,0,0,0,marketing,medium
41.0,56.99999999999999,2,160,3,0,1,0,support,low
10.0,77.0,6,310,4,0,1,0,technical,medium
76.0,71.0,3,205,2,0,0,0,support,medium
40.0,46.0,2,141,3,0,1,0,marketing,low
40.0,55.00000000000001,2,155,3,0,1,0,sales,low
70.0,56.99999999999999,4,265,2,0,0,0,support,medium
49.0,54.0,4,173,2,0,0,0,sales,low
18.0,70.0,5,182,4,0,0,0,technical,low
95.0,88.0,3,199,3,0,0,0,IT,medium
82.0,68.0,2,200,3,0,0,0,sales,medium
81.0,99.0,4,259,5,0,1,0,sales,low
62.0,64.0,4,163,3,0,0,0,technical,low
10.0,55.00000000000001,2,247,4,0,1,0,sales,medium
72.0,96.0,3,143,3,0,0,0,sales,low
52.0,98.0,5,217,2,1,0,0,technical,low
77.0,64.0,3,254,3,0,0,0,accounting,medium
89.0,94.0,5,223,3,0,0,0,sales,medium
76.0,57.99999999999999,4,188,3,0,0,0,technical,low
85.0,68.0,3,272,2,1,0,0,support,medium
38.0,49.0,4,196,3,0,0,1,management,high
67.0,77.0,4,242,3,0,0,0,marketing,medium
63.0,94.0,3,172,3,0,0,0,management,medium
80.0,54.0,4,269,3,0,0,0,sales,medium
69.0,99.0,3,198,2,0,0,0,technical,medium
84.0,43.0,6,246,4,0,0,0,technical,medium
81.0,85.0,3,263,3,1,0,0,IT,low
49.0,70.0,4,168,3,0,0,0,accounting,medium
36.0,52.0,2,157,3,0,1,0,technical,low
88.0,65.0,3,268,2,0,0,0,support,high
77.0,73.0,3,224,2,1,0,0,sales,low
66.0,83.0,4,266,3,1,0,0,technical,medium
77.0,75.0,3,272,3,0,0,0,technical,low
40.0,48.0,2,155,3,0,1,0,support,low
56.99999999999999,99.0,3,222,3,1,0,1,management,low
59.0,49.0,4,164,3,0,0,0,support,low
34.0,88.0,5,131,6,0,0,0,sales,low
37.0,51.0,2,127,3,0,1,0,sales,medium
79.0,84.0,4,240,5,0,1,0,sales,medium
29.0,47.0,5,139,4,0,0,0,sales,low
98.0,38.0,4,140,6,0,0,0,accounting,medium
43.0,47.0,2,149,3,0,1,0,sales,medium
69.0,56.00000000000001,4,149,3,0,0,0,IT,medium
93.0,76.0,3,212,3,0,0,0,sales,medium
70.0,78.0,5,264,2,0,0,0,sales,medium
25.0,45.0,3,228,5,0,0,0,accounting,medium
56.00000000000001,98.0,5,171,3,1,0,0,sales,low
43.0,53.0,2,160,3,0,1,0,support,low
42.0,56.99999999999999,2,134,3,0,1,0,product_mng,medium
55.00000000000001,76.0,4,257,3,0,0,0,support,medium
56.99999999999999,76.0,4,164,2,0,0,0,hr,low
49.0,49.0,3,104,7,0,0,0,product_mng,high
69.0,90.0,6,224,4,0,0,1,RandD,low
60.0,73.0,5,241,3,0,0,0,sales,high
89.0,77.0,3,144,3,0,0,0,management,high
83.0,100.0,5,240,5,0,1,0,support,low
49.0,50.0,5,183,3,0,0,0,accounting,low
72.0,54.0,3,226,2,1,0,0,sales,low
50.0,76.0,4,198,3,0,0,0,support,medium
24.0,62.0,6,225,6,0,0,0,sales,low
56.99999999999999,82.0,4,269,2,0,0,0,technical,medium
64.0,94.0,3,204,2,0,0,0,technical,high
68.0,65.0,3,173,3,1,0,0,marketing,high
99.0,87.0,4,162,4,0,0,0,technical,medium
100.0,91.0,3,160,4,0,0,0,sales,medium
64.0,50.0,3,146,3,0,0,0,technical,low
10.0,96.0,6,310,5,0,1,0,support,low
38.0,52.0,2,171,3,0,0,0,accounting,medium
56.00000000000001,83.0,3,236,3,1,0,0,technical,medium
60.0,62.0,3,238,4,0,0,1,marketing,medium
10.0,80.0,6,248,4,0,1,0,technical,low
50.0,84.0,3,259,2,0,0,0,product_mng,high
77.0,74.0,5,243,2,0,0,0,technical,low
78.0,55.00000000000001,3,144,2,0,0,0,RandD,low
82.0,53.0,3,147,3,1,0,0,technical,low
51.0,50.0,2,235,2,0,0,0,technical,medium
52.0,100.0,4,221,3,0,0,0,technical,medium
41.0,56.99999999999999,2,136,3,0,1,0,support,low
89.0,68.0,4,146,3,0,0,0,sales,low
40.0,46.0,2,143,3,0,1,0,hr,medium
86.0,92.0,3,180,2,0,0,0,support,medium
74.0,61.0,3,231,2,0,0,0,support,medium
59.0,49.0,7,263,4,0,1,0,technical,medium
40.0,49.0,2,143,3,0,1,0,product_mng,medium
39.0,55.00000000000001,2,146,3,0,1,0,sales,low
53.0,92.0,3,199,2,0,0,0,hr,medium
75.0,89.0,3,196,3,0,0,0,RandD,low
40.0,36.0,4,128,4,0,0,0,technical,medium
41.0,49.0,2,130,3,0,1,0,marketing,low
99.0,79.0,4,192,3,0,0,0,hr,low
56.99999999999999,72.0,3,206,3,0,0,0,sales,medium
9.0,92.0,7,254,4,0,1,0,sales,medium
75.0,59.0,3,117,3,1,0,0,RandD,medium
88.0,68.0,4,274,4,0,0,0,sales,medium
76.0,65.0,4,195,3,0,0,0,sales,low
91.0,88.0,3,189,2,0,0,0,support,medium
78.0,66.0,3,164,3,0,1,0,sales,low
54.0,73.0,2,100,3,0,0,0,IT,low
52.0,78.0,4,237,3,0,0,0,marketing,low
50.0,70.0,5,264,2,0,0,0,technical,low
45.0,52.0,2,145,3,0,1,0,sales,medium
60.0,82.0,3,143,3,0,0,0,hr,low
80.0,82.0,4,271,4,0,0,0,sales,low
71.0,96.0,4,161,3,0,0,0,support,low
9.0,79.0,6,275,4,0,1,0,sales,low
11.0,93.0,5,140,5,0,1,0,hr,medium
59.0,92.0,5,226,3,0,0,0,support,medium
59.0,41.0,4,139,3,0,0,0,accounting,low
84.0,86.0,5,268,5,0,1,0,marketing,medium
68.0,63.0,4,148,3,0,0,0,RandD,low
11.0,87.0,6,264,4,0,1,0,support,medium
55.00000000000001,47.0,3,194,2,0,0,0,IT,high
91.0,53.0,3,273,6,0,0,0,management,low
10.0,89.0,7,308,4,0,1,0,technical,medium
61.0,85.0,4,273,3,0,0,0,RandD,low
90.0,81.0,4,175,3,0,0,0,management,medium
9.0,98.0,6,271,4,0,1,0,sales,low
56.99999999999999,45.0,3,189,2,0,0,0,technical,medium
72.0,48.0,3,155,2,0,0,0,technical,medium
80.0,65.0,3,135,3,0,0,1,marketing,low
49.0,88.0,4,244,3,0,0,0,sales,low
81.0,50.0,5,205,3,0,0,0,sales,medium
43.0,72.0,3,258,4,0,0,0,hr,medium
91.0,80.0,5,169,4,0,0,0,sales,low
79.0,66.0,3,154,4,0,0,0,support,medium
71.0,99.0,5,208,2,1,0,0,accounting,low
43.0,54.0,2,156,3,0,1,0,sales,low
65.0,88.0,4,173,3,0,0,0,management,medium
44.0,66.0,6,134,8,0,0,0,RandD,high
75.0,48.0,3,250,5,0,0,0,sales,medium
75.0,90.0,3,140,3,0,0,0,sales,low
87.0,56.00000000000001,2,214,3,1,0,0,sales,low
97.0,83.0,3,238,2,0,0,0,support,medium
84.0,89.0,4,245,5,1,1,0,support,medium
99.0,68.0,3,181,3,1,0,0,support,medium
86.0,84.0,5,222,5,0,1,0,IT,low
98.0,81.0,4,266,6,0,0,0,IT,medium
21.0,81.0,4,227,5,0,0,0,marketing,medium
48.0,90.0,4,208,3,0,0,0,sales,low
100.0,89.0,3,194,3,0,0,0,sales,medium
70.0,98.0,4,146,3,0,0,0,marketing,low
66.0,60.0,3,262,2,1,0,0,IT,low
82.0,60.0,5,232,2,0,0,0,technical,medium
19.0,95.0,5,193,3,0,0,0,product_mng,medium
56.99999999999999,76.0,3,195,3,0,0,0,technical,medium
45.0,50.0,2,157,3,0,1,0,marketing,medium
98.0,73.0,5,185,3,0,0,0,accounting,medium
84.0,83.0,4,222,3,0,0,0,RandD,medium
52.0,98.0,4,165,2,0,0,0,sales,low
93.0,98.0,4,189,10,0,0,0,sales,medium
90.0,81.0,6,273,5,0,0,0,technical,medium
80.0,90.0,4,241,2,0,0,0,IT,low
92.0,69.0,4,149,6,1,0,0,RandD,medium
91.0,55.00000000000001,6,97,4,0,0,0,sales,low
59.0,83.0,4,239,4,0,0,0,hr,high
70.0,63.0,3,157,2,0,0,0,RandD,medium
75.0,56.00000000000001,2,212,2,0,0,0,technical,medium
30.0,68.0,3,229,6,0,0,0,support,medium
53.0,77.0,2,271,2,0,0,0,technical,low
73.0,97.0,3,165,2,0,0,0,sales,low
67.0,85.0,4,266,3,0,0,0,hr,medium
41.0,46.0,2,128,3,0,1,0,accounting,low
70.0,60.0,5,208,3,0,0,0,management,medium
43.0,56.99999999999999,2,135,3,0,1,0,support,low
92.0,60.0,3,179,2,0,0,0,IT,low
89.0,68.0,3,175,2,0,0,0,sales,low
63.0,81.0,4,216,4,0,0,0,product_mng,medium
55.00000000000001,64.0,3,178,2,0,0,1,sales,low
91.0,90.0,4,250,5,0,1,0,sales,medium
53.0,70.0,4,155,5,1,0,0,support,low
99.0,81.0,4,229,2,1,0,0,sales,medium
61.0,97.0,4,256,4,0,0,0,technical,medium
60.0,79.0,5,154,2,0,0,0,support,low
59.0,77.0,3,169,3,0,0,0,IT,low
72.0,84.0,4,186,3,0,0,0,hr,low
82.0,82.0,5,285,2,1,0,0,IT,low
56.99999999999999,57.99999999999999,3,251,2,0,0,0,support,high
12.0,60.0,2,194,4,0,0,0,technical,medium
80.0,41.0,3,188,4,0,0,0,sales,high
75.0,100.0,5,223,6,0,1,0,accounting,medium
78.0,50.0,4,155,4,0,0,0,technical,low
85.0,49.0,3,258,3,0,0,0,sales,medium
10.0,83.0,6,258,4,0,1,0,management,low
86.0,100.0,3,192,3,0,0,0,marketing,high
17.0,84.0,5,232,3,0,1,0,sales,low
55.00000000000001,93.0,4,251,4,1,0,0,RandD,low
61.0,97.0,3,137,3,0,0,0,accounting,low
52.0,79.0,4,234,3,0,0,0,support,low
19.0,85.0,5,249,3,0,0,0,marketing,low
31.0,84.0,7,133,5,0,1,0,technical,low
38.0,56.99999999999999,2,131,3,0,1,0,support,medium
79.0,97.0,5,187,3,0,0,0,support,low
70.0,98.0,3,215,2,0,0,0,sales,low
84.0,56.00000000000001,3,266,3,0,0,0,hr,high
94.0,59.0,3,151,2,0,0,0,sales,low
71.0,68.0,4,242,4,0,0,0,technical,low
53.0,63.0,3,205,2,0,0,0,technical,medium
77.0,91.0,5,274,3,0,0,0,technical,low
69.0,89.0,5,201,2,0,0,0,support,low
35.0,69.0,3,141,2,1,0,0,support,low
72.0,80.0,3,222,3,0,0,0,IT,medium
97.0,55.00000000000001,4,181,5,1,0,0,RandD,medium
61.0,86.0,4,196,4,0,1,0,hr,low
43.0,56.99999999999999,2,127,3,0,1,0,IT,low
11.0,95.0,6,279,4,0,1,0,technical,low
82.0,89.0,5,182,3,0,0,0,IT,low
14.000000000000002,66.0,6,142,5,0,0,0,support,low
35.0,37.0,4,153,2,0,0,0,sales,medium
87.0,75.0,3,132,3,0,0,0,technical,medium
70.0,52.0,3,227,2,0,0,0,technical,medium
66.0,86.0,5,185,3,0,0,0,IT,low
92.0,90.0,5,248,5,0,1,0,sales,low
77.0,83.0,3,175,3,0,0,1,sales,medium
67.0,63.0,3,227,3,0,0,0,technical,medium
73.0,81.0,5,173,3,0,0,0,marketing,low
50.0,50.0,5,166,2,0,0,0,support,medium
43.0,51.0,2,128,3,0,1,0,sales,low
57.99999999999999,77.0,4,140,3,0,0,0,RandD,low
9.0,77.0,6,256,5,0,1,0,support,medium
41.0,47.0,2,143,3,1,1,0,technical,low
75.0,85.0,5,267,5,0,1,0,support,low
84.0,52.0,5,171,3,0,0,0,technical,medium
16.0,70.0,3,178,3,1,0,0,technical,low
67.0,60.0,5,253,6,0,0,0,sales,medium
73.0,66.0,6,195,3,0,0,1,technical,medium
24.0,94.0,6,237,5,0,0,0,hr,medium
55.00000000000001,61.0,3,209,3,0,0,0,technical,low
50.0,56.99999999999999,3,223,3,0,0,0,technical,low
85.0,77.0,4,264,3,0,0,0,IT,low
80.0,84.0,4,242,2,1,0,0,marketing,low
65.0,56.99999999999999,3,137,4,1,0,0,sales,high
66.0,85.0,4,237,3,1,0,0,support,medium
72.0,60.0,3,153,5,0,1,0,technical,low
83.0,93.0,3,247,2,0,0,0,hr,low
56.99999999999999,72.0,4,275,6,0,1,0,technical,medium
56.99999999999999,57.99999999999999,3,251,3,0,0,0,technical,medium
15.0,67.0,4,264,3,0,0,0,IT,low
24.0,87.0,4,262,3,0,0,0,technical,low
10.0,80.0,7,281,4,0,1,0,technical,low
52.0,82.0,3,138,2,1,0,0,support,medium
65.0,77.0,4,205,3,0,0,0,sales,low
39.0,50.0,2,127,3,0,1,0,technical,low
12.0,61.0,6,257,3,0,0,0,sales,medium
56.99999999999999,73.0,3,129,3,0,0,0,support,medium
92.0,69.0,4,180,3,0,0,0,sales,low
98.0,61.0,3,272,3,0,0,0,sales,medium
100.0,56.00000000000001,5,247,3,0,0,0,technical,low
56.99999999999999,48.0,4,161,3,0,0,0,support,medium
11.0,86.0,6,279,4,0,1,0,support,medium
45.0,47.0,2,151,3,0,1,0,accounting,medium
81.0,76.0,4,177,3,0,0,0,support,medium
56.00000000000001,90.0,3,235,2,0,0,0,technical,medium
39.0,45.0,2,140,3,0,1,0,sales,medium
53.0,74.0,3,135,2,0,0,0,marketing,low
89.0,48.0,3,178,5,0,1,0,accounting,low
11.0,92.0,6,260,4,0,1,0,support,low
9.0,95.0,7,256,4,0,1,0,marketing,medium
84.0,90.0,3,178,2,0,0,0,accounting,medium
83.0,91.0,4,210,4,0,0,0,technical,low
60.0,52.0,3,183,2,0,0,0,support,low
81.0,80.0,4,229,2,0,0,0,sales,medium
82.0,87.0,5,145,6,0,0,0,hr,medium
74.0,96.0,4,154,4,0,0,0,support,medium
41.0,56.00000000000001,2,160,3,0,1,0,sales,low
95.0,62.0,4,255,2,0,0,0,sales,medium
83.0,90.0,5,245,5,0,1,0,product_mng,low
51.0,99.0,4,211,3,0,0,0,support,medium
11.0,97.0,6,260,4,0,1,0,technical,low
95.0,81.0,5,120,3,0,0,0,marketing,low
35.0,56.00000000000001,4,142,2,0,0,0,hr,low
53.0,76.0,5,132,6,0,1,0,IT,low
75.0,53.0,4,224,4,1,0,0,support,medium
65.0,99.0,4,200,4,0,0,0,technical,low
91.0,70.0,6,201,2,1,0,0,accounting,low
9.0,86.0,6,297,4,0,1,0,hr,low
80.0,67.0,3,236,3,1,0,0,RandD,low
69.0,65.0,4,136,2,0,0,0,sales,medium
100.0,74.0,3,220,4,0,0,0,technical,low
95.0,90.0,3,155,3,0,0,0,technical,medium
